0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
2	49.4347
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
4	49.4347
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
2	50.04
0	50.04
0	50.04
0	50.04
14	47.2728
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
2	50.04
0	50.04
0	50.04
0	50.04
0	50.04
4	48.8294
0	50.04
4	49.4347
0	50.04
0	50.04
50	35.4638
0	50.04
2	50.04
0	50.04
4	49.7373
0	50.04
0	50.04
6	48.6276
6	47.6187
4	48.8294
4	48.8294
4	49.7373
94	23.9553
0	50.04
4	48.8294
0	50.04
8	48.224
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
2	49.4347
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
2	50.04
10	47.8608
20	44.2894
20	43.9868
22	43.4915
22	43.3815
96	16.5034
0	50.04
8	47.9214
2	50.04
22	45.0874
0	50.04
2	50.04
16	46.3324
20	45.258
26	42.3571
34	40.8889
12	46.0045
124	13.2455
2	50.04
20	45.9238
0	50.04
14	46.9269
0	50.04
2	50.04
0	50.04
2	49.4347
0	50.04
0	50.04
2	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
0	50.04
6	48.8294
0	50.04
0	50.04
0	50.04
4	49.4347
