0	0
4	198.949
2	100.08
4	195.317
4	197.739
0	0
2	98.8694
4	195.317
2	100.08
4	198.949
6	286.923
6	296.608
2	98.8694
4	197.739
2	100.08
0	0
16	764.321
4	196.528
2	100.08
2	100.08
2	97.6587
4	198.949
2	98.8694
2	98.8694
4	198.949
0	0
4	198.949
2	100.08
2	100.08
8	391.845
2	100.08
4	196.528
6	294.187
2	98.8694
0	0
2	97.6587
0	0
0	0
2	100.08
8	385.792
14	669.083
2	100.08
6	294.187
4	198.949
10	481.03
0	0
0	0
2	100.08
12	582.32
2	100.08
4	196.528
6	294.187
6	289.344
2	98.8694
4	198.949
0	0
8	388.214
2	100.08
2	98.8694
2	98.8694
6	296.608
2	100.08
4	197.739
0	0
12	571.425
0	0
10	485.872
0	0
2	97.6587
0	0
2	100.08
2	100.08
8	390.635
2	100.08
6	296.608
2	100.08
6	290.555
2	100.08
4	198.949
2	100.08
2	100.08
2	98.8694
6	294.187
0	0
0	0
2	97.6587
18	838.977
0	0
2	100.08
4	195.317
18	846.241
2	100.08
4	198.949
6	292.976
10	484.662
4	198.949
2	97.6587
4	197.739
14	649.713
4	198.949
4	197.739
8	389.424
12	570.214
2	100.08
6	292.976
4	195.317
8	385.792
2	100.08
6	294.187
0	0
20	884.578
2	100.08
14	664.241
0	0
8	390.635
0	0
10	482.24
4	198.949
20	911.212
2	100.08
8	382.16
4	198.949
10	484.662
4	198.949
0	0
0	0
2	100.08
10	485.872
2	100.08
4	196.528
0	0
4	196.528
12	559.318
0	0
8	382.16
8	380.95
2	100.08
0	0
12	575.056
6	292.976
14	643.66
2	100.08
8	388.214
8	389.424
22	994.343
2	100.08
6	291.765
8	384.582
18	813.554
2	100.08
4	195.317
10	488.294
10	465.291
4	197.739
4	195.317
2	97.6587
42	1691.27
4	197.739
6	292.976
4	197.739
10	473.766
4	198.949
12	575.056
4	196.528
6	292.976
4	198.949
10	485.872
4	198.949
12	556.897
2	100.08
2	98.8694
6	296.608
4	198.949
4	197.739
2	100.08
4	198.949
6	295.397
2	98.8694
20	882.157
2	100.08
8	390.635
6	294.187
4	195.317
2	100.08
2	97.6587
8	388.214
12	579.899
2	98.8694
10	481.03
6	296.608
38	1549.22
0	0
4	192.896
8	388.214
26	1175.13
0	0
8	385.792
12	566.582
10	478.608
6	296.608
8	390.635
8	390.635
32	1357.94
0	0
10	476.187
4	198.949
10	477.398
0	0
8	382.16
4	197.739
16	734.055
2	98.8694
6	289.344
0	0
24	1046
4	198.949
4	198.949
8	389.424
0	0
6	296.608
2	100.08
4	198.949
4	198.949
6	294.187
44	1688.45
6	296.608
6	286.923
8	390.635
14	658.187
4	198.949
10	484.662
14	669.083
22	983.447
4	196.528
38	1598.86
8	390.635
120	1692.48
0	0
8	380.95
14	663.03
22	954.392
0	0
12	559.318
14	555.686
24	1041.15
4	196.528
14	653.345
14	660.609
124	1890.62
6	296.608
16	754.635
4	195.317
22	972.552
4	198.949
8	387.003
14	655.766
8	380.95
0	0
8	388.214
2	100.08
36	1553.26
2	100.08
4	196.528
4	198.949
6	296.608
2	98.8694
6	292.976
0	0
2	100.08
10	484.662
52	1927.75
0	0
0	0
8	380.95
24	1077.47
4	196.528
6	292.976
12	372.475
20	902.738
12	571.425
12	571.425
36	1508.46
124	1761.49
6	296.608
28	1155.36
20	911.212
18	814.764
2	98.8694
6	285.712
16	740.108
34	1353.9
8	390.635
20	903.948
12	570.214
124	1807.9
8	393.056
14	649.713
12	565.371
28	1148.1
2	100.08
8	389.424
10	478.608
20	882.157
0	0
12	577.478
4	197.739
30	1266.33
2	100.08
6	296.608
4	198.949
2	100.08
10	476.187
4	196.528
2	97.6587
2	100.08
14	654.555
76	2161.41
4	196.528
16	754.635
20	902.738
20	899.106
8	393.056
8	388.214
28	1132.76
32	1313.15
10	476.187
30	1279.65
18	818.396
124	1691.67
4	195.317
22	987.079
14	637.606
54	1912.82
4	198.949
16	726.791
28	1211.05
72	2278.43
10	476.187
40	1617.83
36	1409.19
122	1699.75
6	296.608
36	1467.3
12	558.107
48	1877.71
4	198.949
16	752.214
18	834.135
26	1141.23
2	97.6587
18	835.345
6	288.134
82	2041.15
2	100.08
0	0
6	285.712
2	100.08
12	582.32
4	196.528
4	195.317
0	0
10	484.662
90	2271.17
0	0
16	737.686
8	380.95
26	1097.65
2	97.6587
10	468.923
26	1107.34
34	1392.65
12	570.214
42	1720.33
30	1231.23
114	1799.02
4	196.528
80	2393.04
46	1760.68
122	1910.4
6	292.976
22	967.709
102	2035.09
72	2193.69
18	826.871
30	1320.81
52	1919.28
124	1666.25
4	198.949
30	1179.57
18	832.924
52	1959.23
2	98.8694
16	737.686
10	380.95
34	1391.43
18	832.924
32	1366.41
8	387.003
124	1678.36
0	0
12	570.214
14	658.187
0	0
4	195.317
4	198.949
2	100.08
8	384.582
10	484.662
52	1978.6
26	1148.5
8	393.056
34	1373.28
56	1985.05
6	292.976
16	741.318
30	1096.44
82	2117.82
122	1630.34
124	1638.41
20	930.583
112	2455.59
90	2302.65
6	292.976
28	1185.63
40	1585.14
18	837.766
66	2037.52
56	1934.21
6	292.976
32	1338.57
62	2052.85
2	100.08
4	195.317
4	197.739
0	0
14	664.241
