10	485.872
0	0
0	0
8	380.95
86	2278.03
14	659.398
24	1121.06
40	1691.67
18	824.449
16	725.58
22	962.866
12	556.897
8	373.686
124	2047.6
24	953.181
26	1135.18
32	1313.15
10	477.398
28	1252.21
54	1964.88
60	1894.66
12	556.897
122	1742.93
22	1000.4
22	988.29
30	1289.34
22	1013.71
8	384.582
46	1970.12
6	292.976
2	100.08
78	2319.6
0	0
4	197.739
0	0
8	380.95
2	98.8694
14	647.292
4	196.528
30	1226.38
122	1670.69
2	98.8694
22	974.973
26	1123.08
24	1015.73
4	197.739
20	920.897
26	1052.05
64	2039.13
22	966.498
40	1629.93
62	1964.47
124	1633.16
10	476.187
46	1730.42
24	1090.79
90	2547.2
8	383.371
24	1032.68
38	1414.03
62	1947.93
12	556.897
44	1711.45
36	1409.19
124	1604.1
0	0
56	1970.12
14	646.081
50	1745.35
8	388.214
22	967.709
16	747.372
26	1096.44
6	285.712
20	880.946
6	285.712
108	1828.07
0	0
14	663.03
8	383.371
0	0
12	476.187
8	380.95
24	1077.47
14	661.819
14	652.134
124	1935.42
0	0
16	632.764
12	569.003
48	1685.22
6	288.134
16	728.001
50	1791.35
62	1972.95
32	1291.35
44	1698.13
50	1804.67
124	1592
0	0
52	1721.13
32	1250.6
112	2027.02
0	0
24	1061.74
64	2111.77
124	1844.22
48	1791.75
48	1673.52
56	1931.79
124	1633.16
8	393.056
58	1957.21
14	635.185
48	1728.8
0	0
26	1160.61
20	880.946
54	1947.93
18	826.871
34	1428.96
8	390.635
122	1849.87
0	0
8	380.95
14	647.292
2	100.08
18	748.582
14	660.609
28	990.308
22	973.762
36	1450.35
124	1698.94
0	0
38	1343.01
18	846.241
74	2314.35
2	97.6587
14	652.134
44	1592
94	2281.26
42	1704.59
42	1598.05
54	1894.66
124	1594.82
4	197.739
72	2166.65
18	815.975
110	1873.68
6	296.608
20	880.946
74	1983.44
118	1843.01
30	1146.88
72	2185.21
60	2165.84
124	1646.07
12	573.846
72	2059.31
18	829.292
106	1805.48
2	98.8694
16	735.265
28	1037.52
50	1890.62
26	938.654
32	1313.15
22	954.392
124	1697.73
0	0
22	900.316
24	1095.63
0	0
26	1096.44
22	966.498
10	466.502
20	879.735
22	967.709
124	1835.74
0	0
44	1605.72
8	380.95
82	2430.17
2	97.6587
8	389.424
70	2248.57
92	2278.03
30	1243.33
80	2256.24
62	2025.01
124	1596.84
8	389.424
46	1520.57
16	729.212
106	2395.06
4	196.528
12	571.425
48	1704.59
64	2242.52
36	1258.67
32	1303.46
54	1911.61
124	1632.76
4	198.949
56	2040.74
6	286.923
82	2230.41
2	98.8694
18	834.135
24	962.866
56	1850.67
24	790.551
30	1230.02
14	653.345
124	1564.96
0	0
18	823.239
12	556.897
4	196.528
14	543.58
20	901.527
36	1257.86
26	1161.82
30	1289.34
124	1736.47
2	97.6587
28	1179.57
8	383.371
58	1947.12
2	98.8694
8	383.371
46	1668.67
74	2132.75
38	1347.85
40	1536.71
62	1937.84
124	1681.99
4	195.317
70	2027.02
18	811.132
90	2560.51
2	97.6587
10	477.398
92	2364.39
78	2096.84
56	1999.99
46	1715.89
42	1639.21
124	1680.78
4	195.317
50	1744.14
20	880.946
76	2204.99
4	195.317
6	286.923
44	1479
60	2147.68
16	544.79
30	1257.86
36	1455.2
124	1666.65
6	295.397
34	1184.41
14	658.187
2	100.08
26	964.077
18	796.605
26	927.758
18	818.396
26	1092.81
124	1983.44
2	98.8694
48	1815.16
6	292.976
40	1525.82
0	0
6	292.976
62	2036.31
78	2154.95
32	1314.36
44	1667.87
38	1479
124	1622.26
0	0
50	1805.88
26	1158.18
82	2154.14
2	98.8694
18	813.554
46	1731.63
68	2083.12
32	1063.75
38	1549.22
36	1409.19
124	1565.77
0	0
66	2214.27
12	556.897
56	1899.1
4	195.317
16	755.846
42	1502.01
60	1962.46
26	844.627
48	1734.85
22	968.92
124	1698.94
2	100.08
14	649.713
18	817.185
0	0
24	1054.47
32	1313.15
22	982.237
22	979.815
24	1052.05
124	1765.52
0	0
38	1329.69
6	286.923
42	1665.85
0	0
14	638.817
50	1732.43
52	1859.95
24	970.13
40	1620.25
22	967.709
124	1623.48
4	198.949
40	1552.45
8	380.95
66	2169.48
0	0
18	825.66
52	1809.91
64	2165.04
26	1100.07
46	1666.25
32	1342.2
124	1612.58
4	196.528
48	1705.8
16	738.897
50	1764.72
0	0
14	646.081
48	1643.25
52	1978.6
34	1382.96
30	1236.07
28	1215.89
124	1660.2
4	198.949
24	1054.47
22	968.92
0	0
24	1041.15
20	922.108
8	288.134
20	923.319
6	286.923
124	1838.16
2	98.8694
28	1214.68
16	757.057
20	894.263
4	198.949
8	382.16
34	1373.28
50	1920.89
20	902.738
26	1119.44
24	1048.42
124	1675.94
2	98.8694
30	1150.52
12	571.425
58	1948.33
0	0
10	482.24
38	1409.19
50	1748.98
18	615.815
20	919.687
26	1124.29
124	1746.15
2	98.8694
46	1570.21
16	734.055
42	1630.74
0	0
8	382.16
30	1230.02
44	1647.28
0	0
4	197.739
6	291.765
96	2513.3
4	195.317
36	1456.41
18	812.343
0	0
12	558.107
0	0
0	0
8	380.95
6	292.976
66	2161
16	736.476
10	473.766
26	1096.44
46	1700.15
2	100.08
20	906.37
8	380.95
4	195.317
124	1732.84
122	2529.84
14	650.924
64	2020.97
104	2545.58
2	100.08
18	811.132
6	285.712
4	195.317
52	1961.65
38	1489.9
4	197.739
28	1205
122	2035.9
0	0
4	197.739
0	0
0	0
16	741.318
