24	1121.06
6	296.608
4	198.949
34	1531.87
66	2171.49
24	1110.16
62	2108.54
80	2322.42
38	1578.28
124	1748.98
124	1587.56
94	2452.77
56	2075.85
124	1628.32
124	1802.25
124	2443.49
124	1707.82
94	2340.98
124	1676.34
124	1674.32
76	2450.75
62	2233.24
124	1549.22
76	2258.26
14	671.505
90	1718.71
32	1452.37
24	1092
26	1187.24
14	675.136
18	855.926
40	1515.73
16	766.742
12	582.32
10	488.294
24	1005.24
40	1724.36
70	2472.54
44	1778.03
84	2235.66
124	1631.95
124	2528.23
124	1645.67
124	1584.73
124	1566.98
72	2230.82
88	2056.48
124	1640.02
124	1547.61
70	2328.88
78	2597.64
106	2261.49
124	1611.37
124	1884.17
124	1614.6
124	1630.34
124	1503.62
84	2662.21
124	1690.06
124	1679.97
124	1470.53
48	1723.15
124	2573.02
98	1947.93
124	1565.77
124	1747.36
124	1633.97
124	1633.56
124	1363.99
54	2112.58
124	1665.04
124	1746.56
124	1552.45
34	1511.29
50	1788.93
46	1948.33
124	1696.92
22	1034.29
30	1358.34
20	923.319
20	946.321
38	1499.99
40	1606.93
72	2106.52
74	2464.47
124	1898.7
124	1567.38
92	1947.52
124	2206.6
124	1642.85
124	1633.97
124	1807.49
124	1681.59
124	1617.02
124	1634.77
74	2526.21
60	1853.09
124	1724.36
124	1609.35
124	1736.07
124	1631.14
124	1565.77
124	1522.59
86	2816.77
124	1540.34
124	1608.54
124	1551.24
30	1309.92
90	1958.82
114	1555.28
124	1874.89
124	1529.85
124	1548.82
124	1548.82
124	1575.05
98	2454.78
124	1528.24
124	1606.12
124	1523.8
28	1160.61
116	1905.15
18	848.662
124	1696.52
28	1290.95
26	1087.16
34	1468.92
20	945.11
70	1975.37
50	1885.78
80	2456
86	2571.01
124	2025.81
124	1696.52
96	2343
124	1675.94
124	1578.68
124	1626.3
36	1290.14
100	2297
124	1681.99
124	1596.84
36	1462.86
86	2531.86
84	1766.73
124	1614.6
124	1743.73
124	1578.68
124	1592
124	1645.27
106	1834.13
124	1504.43
124	1721.13
124	1627.51
52	1755.44
96	2178.76
90	2312.33
124	1642.85
124	1725.17
124	1677.15
124	1639.21
124	1601.28
124	1971.74
124	1671.09
124	1647.28
124	1390.22
54	2035.5
124	1881.34
66	2410.39
124	1689.25
18	855.926
52	2038.32
40	1660.2
14	675.136
124	2303.86
104	2312.33
108	1981.42
94	2381.74
124	1840.58
124	1665.04
34	1429.37
96	2389.41
124	1633.56
124	1784.89
50	1773.19
124	2344.21
124	1672.3
124	1652.93
48	1894.66
52	1779.65
124	1835.74
124	1642.44
124	1659.79
124	1639.62
124	1525.01
124	1548.82
98	2494.33
124	1556.89
124	1613.39
124	1447.53
66	2391.02
94	2301.03
62	2146.07
124	1630.34
14	675.136
124	1756.65
124	1912.82
124	1840.58
96	2818.38
124	1835.74
124	1707.41
124	1643.25
54	1951.96
124	1974.97
84	2502.4
112	1594.42
18	857.137
64	2290.94
56	1951.16
26	1142.45
124	1584.73
124	1629.93
112	2309.91
74	2293.77
98	2275.21
124	1625.49
24	1119.85
116	2778.43
124	1782.47
124	1880.54
72	1988.69
82	2309.1
124	1796.19
124	1690.46
28	1228
98	2803.05
124	1959.23
124	1558.91
124	1476.18
124	1658.99
124	1478.6
124	1638.41
88	2497.16
124	1387.4
124	1642.04
124	1617.02
36	1390.22
116	2170.69
34	1295.39
124	1679.97
18	754.635
124	1801.04
124	2025.81
124	1736.47
70	1606.12
124	2048.01
124	1926.14
118	1754.63
46	1918.07
124	2148.09
124	2644.45
124	1573.03
22	1034.29
92	2353.49
124	2017.34
20	946.321
72	2340.98
90	2403.13
80	2636.79
72	2265.12
124	2090.78
124	1653.34
48	1936.23
124	2010.48
124	1811.53
124	1649.71
78	2217.09
56	1839.37
124	1666.25
124	1575.45
34	1466.49
56	1938.65
100	2181.58
124	1637.6
124	1573.44
124	1635.99
124	1631.14
124	1600.07
96	2324.04
124	1530.66
124	1613.39
124	1644.46
46	1858.74
118	2309.91
50	1958.42
124	1631.55
16	763.11
124	1679.97
74	2462.45
124	2033.08
30	1351.08
124	2749.78
124	2058.1
124	1775.21
62	2044.78
124	1847.44
76	2271.57
124	1587.16
16	764.321
94	2327.26
108	2683.19
20	946.321
124	2773.99
58	2099.66
52	1814.76
46	1851.48
82	2342.19
124	1651.72
62	1990.7
124	1881.75
124	1529.04
124	1650.51
36	1370.05
94	2622.26
124	1658.18
124	1610.97
42	1817.18
74	2423.71
72	2384.97
124	1689.25
34	1214.68
124	1865.2
124	2543.97
124	1675.94
54	1719.52
54	2047.2
98	2719.11
124	1553.66
64	2231.62
86	2690.86
86	2748.97
124	1583.52
14	672.715
124	2454.38
50	2006.85
124	2478.19
56	1945.51
124	1689.25
124	1559.71
124	1527.43
40	1630.34
110	2056.89
40	1708.62
124	2391.83
12	572.635
124	1744.14
124	1701.36
20	945.11
54	2108.94
48	1909.19
42	1785.7
38	1614.6
62	2080.7
124	1645.67
20	924.529
120	2347.84
124	1897.48
122	1975.37
26	1069
42	1682.8
124	1686.83
124	1709.03
20	934.215
36	1464.07
66	2366.81
124	1673.52
104	2351.88
124	1584.33
124	1627.51
124	1593.21
18	857.137
62	2199.74
88	2643.24
124	1994.34
58	2194.5
58	2080.29
78	2596.03
124	1673.52
40	1704.99
124	1655.36
124	1603.3
124	1652.93
26	1181.19
124	1733.64
124	1885.38
124	1786.11
44	1778.03
92	2587.55
38	1597.65
124	1666.25
14	675.136
62	2171.09
68	2488.68
20	945.11
54	1921.29
14	675.136
8	393.056
46	1860.36
20	917.265
60	2205.8
124	1738.49
44	1728.8
84	2825.65
124	1665.04
6	296.608
40	1695.31
38	1528.64
36	1464.07
84	2432.19
124	1638
42	1778.44
52	1954.38
124	1836.95
10	485.872
28	1234.05
34	1510.08
36	1598.05
124	1759.47
124	2896.27
38	1334.94
108	2636.79
124	2112.98
14	675.136
56	2142.44
14	675.136
22	1033.08
58	2263.1
